date,open,high,low,close,volume
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546
