date,open,high,low,close,volume
2023-11-04,1832.7,1869.9,1824.03,1855.54,171538.0364
2023-11-05,1855.54,1912.67,1846.11,1891.71,383106.7628
2023-11-06,1891.71,1914.23,1868.48,1900.95,328746.2394
2023-11-07,1900.95,1906.99,1850.32,1885.27,332419.4406
2023-11-08,1885.26,1904.69,1872.51,1888.12,247881.0997
2023-11-09,1888.11,2132.0,1882.07,2121.32,1100330.3237
2023-11-10,2121.33,2136.99,2064.61,2077.72,555573.6495
2023-11-11,2077.72,2089.6,2030.3,2053.17,370966.0372
2023-11-12,2053.16,2066.5,2012.1,2044.68,281907.559
2023-11-13,2044.69,2118.0,2028.49,2053.65,529143.5815
2023-11-14,2053.65,2064.96,1936.6,1979.39,481909.733
2023-11-15,1979.4,2062.4,1967.01,2058.48,421870.8032
2023-11-16,2058.49,2090.4,1939.1,1961.77,545286.1297
2023-11-17,1961.77,1991.5,1904.0,1960.82,401100.5069
2023-11-18,1960.82,1971.22,1916.0,1962.6,279368.2208
2023-11-19,1962.59,2015.75,1942.89,2011.47,251132.6192
2023-11-20,2011.47,2066.4,1990.0,2021.4,421717.679
2023-11-21,2021.41,2034.6,1931.43,1933.01,490163.9863
2023-11-22,1933.01,2092.46,1928.41,2063.21,466120.5109
2023-11-23,2063.22,2088.94,2040.35,2062.2,250960.6958
2023-11-24,2062.21,2133.02,2059.37,2080.84,426932.5402
2023-11-25,2080.84,2090.54,2065.3,2083.09,138847.393
2023-11-26,2083.1,2094.99,2036.42,2062.33,241262.9136
2023-11-27,2062.34,2071.24,1985.78,2027.5,326073.2298
2023-11-28,2027.5,2075.0,1995.15,2048.14,283775.9279
2023-11-29,2048.14,2075.7,2019.31,2028.81,254843.7319
2023-11-30,2028.8,2054.75,2020.85,2051.96,243680.0921
2023-12-01,2051.95,2110.87,2045.04,2087.24,372645.586
2023-12-02,2087.24,2186.6,2086.25,2164.74,320979.9768
2023-12-03,2164.75,2217.27,2149.0,2192.95,257879.1136
2023-12-04,2192.96,2274.28,2191.0,2243.37,565307.7134
2023-12-05,2243.36,2309.72,2188.33,2293.33,529829.7214
2023-12-06,2293.33,2312.23,2220.0,2232.7,408338.9056
2023-12-07,2232.7,2382.8,2222.0,2355.73,485190.0609
2023-12-08,2355.74,2392.0,2336.34,2358.72,378569.8126
2023-12-09,2358.71,2403.0,2328.01,2340.49,287771.0664
2023-12-10,2340.48,2377.47,2320.0,2352.39,200037.2102
2023-12-11,2352.39,2355.0,2156.62,2225.12,640414.9166
2023-12-12,2225.11,2244.12,2166.0,2203.46,361588.9087
2023-12-13,2203.47,2284.02,2144.32,2260.16,418916.6154
2023-12-14,2260.16,2332.11,2228.2,2315.32,409508.0931
2023-12-15,2315.32,2317.81,2200.0,2220.5,333552.6328
2023-12-16,2220.51,2263.4,2210.0,2228.96,199285.923
2023-12-17,2228.96,2248.68,2191.5,2196.52,225925.7675
2023-12-18,2196.53,2224.0,2116.6,2219.43,364103.1181
2023-12-19,2219.44,2255.0,2135.55,2177.91,383551.4049
2023-12-20,2177.9,2266.0,2156.0,2202.17,416841.6272
2023-12-21,2202.17,2279.31,2182.98,2239.61,453069.7252
2023-12-22,2239.6,2343.15,2230.59,2324.54,591357.488
2023-12-23,2324.54,2330.65,2265.0,2308.2,255626.9352
2023-12-24,2308.2,2326.19,2245.0,2264.05,307951.076
2023-12-25,2264.04,2304.8,2253.1,2271.35,286277.1616
2023-12-26,2271.36,2274.99,2178.45,2230.88,410413.1591
2023-12-27,2230.88,2392.44,2211.88,2378.35,541537.3574
2023-12-28,2378.35,2445.8,2335.0,2344.15,580459.982
2023-12-29,2344.15,2385.41,2255.34,2299.2,450201.2069
2023-12-30,2299.2,2322.84,2268.0,2291.68,210539.1327
2023-12-31,2291.68,2321.34,2258.88,2281.87,222175.8779
2024-01-01,2281.87,2352.37,2265.24,2352.04,216702.6914
2024-01-02,2352.05,2431.3,2341.0,2355.34,458041.6642
2024-01-03,2355.35,2385.45,2100.0,2209.72,798729.4869
2024-01-04,2209.72,2294.69,2201.91,2267.11,448844.055
2024-01-05,2267.11,2277.21,2206.17,2268.78,405568.0006
2024-01-06,2268.78,2270.0,2216.4,2240.78,194067.8656
2024-01-07,2240.77,2258.01,2203.46,2221.42,207138.6927
2024-01-08,2221.42,2358.2,2166.38,2330.44,539407.5547
2024-01-09,2330.43,2371.72,2226.78,2344.29,551454.9931
2024-01-10,2344.3,2643.1,2339.59,2584.38,1038388.666
2024-01-11,2584.37,2689.39,2566.01,2618.01,838712.2577
2024-01-12,2618.01,2717.32,2458.0,2522.54,887457.7627
2024-01-13,2522.55,2590.0,2497.5,2578.19,422061.232
2024-01-14,2578.18,2578.69,2470.0,2472.87,306207.7463
2024-01-15,2472.87,2553.82,2470.92,2511.78,315247.8819
2024-01-16,2511.79,2614.43,2500.05,2587.4,381077.6247
2024-01-17,2587.41,2592.97,2506.75,2530.19,366281.3477
2024-01-18,2530.2,2550.0,2428.56,2470.81,452090.1074
2024-01-19,2470.81,2504.2,2415.2,2492.0,424209.0029
2024-01-20,2491.99,2492.0,2454.2,2472.01,136620.9577
2024-01-21,2472.02,2482.18,2452.13,2457.05,122572.1687
2024-01-22,2457.06,2466.1,2303.59,2314.2,526337.6492
2024-01-23,2314.19,2352.23,2168.07,2242.6,700105.3314
2024-01-24,2242.6,2264.6,2196.12,2235.02,359851.1496
2024-01-25,2235.02,2242.89,2171.3,2218.64,330426.6061
2024-01-26,2218.64,2282.36,2195.84,2267.68,363566.4255
2024-01-27,2267.67,2282.94,2251.4,2267.94,145109.3836
2024-01-28,2267.94,2308.24,2239.89,2256.9,209326.9087
2024-01-29,2256.9,2322.34,2233.8,2317.6,305528.0776
2024-01-30,2317.61,2391.98,2297.0,2343.01,372879.5791
2024-01-31,2343.0,2351.6,2263.57,2283.14,397116.1859
2024-02-01,2283.15,2311.72,2240.0,2304.28,310997.4538
2024-02-02,2304.28,2324.74,2281.94,2309.06,238230.511
2024-02-03,2309.07,2329.98,2292.75,2296.49,133232.845
2024-02-04,2296.5,2311.0,2266.0,2289.79,171232.0444
2024-02-05,2289.79,2338.41,2269.11,2301.83,236610.412
2024-02-06,2301.84,2392.4,2299.0,2372.64,368942.7498
2024-02-07,2372.63,2444.44,2354.0,2425.1,342791.7013
2024-02-08,2425.09,2463.15,2411.01,2419.55,338040.0539
2024-02-09,2419.56,2525.0,2419.16,2486.56,492384.385
2024-02-10,2486.56,2516.45,2471.57,2500.24,185099.59
2024-02-11,2500.24,2539.63,2493.45,2507.21,219975.1471
2024-02-12,2507.22,2665.58,2472.0,2659.99,449501.776
2024-02-13,2659.99,2686.12,2590.0,2639.99,502447.745
2024-02-14,2639.99,2786.0,2618.4,2774.81,461670.6944
2024-02-15,2774.8,2867.65,2759.25,2822.59,481689.1874
2024-02-16,2822.58,2857.4,2740.0,2801.8,378070.8037
2024-02-17,2801.81,2804.21,2719.01,2785.93,243302.8759
2024-02-18,2785.92,2895.0,2764.25,2881.2,367987.8833
2024-02-19,2881.2,2984.52,2856.93,2944.8,446451.0401
2024-02-20,2944.8,3033.09,2874.56,3014.81,634681.7471
2024-02-21,3014.81,3017.15,2868.0,2967.9,595955.0033
2024-02-22,2967.91,3036.02,2906.51,2971.4,563525.9936
2024-02-23,2971.4,2993.8,2906.05,2922.24,428826.5787
2024-02-24,2922.25,3007.48,2906.4,2992.62,243854.0783
2024-02-25,2992.62,3122.0,2983.61,3112.59,412306.2237
2024-02-26,3112.6,3196.0,3036.59,3175.94,546722.7747
2024-02-27,3175.95,3288.14,3160.02,3242.36,625939.1221
2024-02-28,3242.35,3488.0,3176.16,3383.1,947538.766
2024-02-29,3383.11,3522.81,3300.0,3340.09,759698.1123
2024-03-01,3340.1,3450.0,3338.54,3433.43,412788.5773
2024-03-02,3433.42,3460.04,3390.01,3421.4,283984.9448
2024-03-03,3421.39,3491.8,3360.0,3487.81,341631.531
2024-03-04,3487.8,3640.94,3423.78,3627.76,715360.6361
2024-03-05,3627.75,3822.04,3200.0,3553.65,1392904.864
2024-03-06,3553.66,3900.0,3499.4,3818.59,969494.71
2024-03-07,3818.58,3933.81,3735.0,3868.76,540780.675
2024-03-08,3868.76,3993.75,3820.0,3883.36,646399.2589
2024-03-09,3883.37,3942.0,3870.01,3905.21,254839.1386
2024-03-10,3905.2,3964.67,3791.26,3878.47,356664.68
2024-03-11,3878.47,4086.23,3722.95,4064.8,721554.5139
2024-03-12,4064.8,4093.92,3828.98,3979.96,632787.3941
2024-03-13,3979.97,4083.0,3932.23,4004.79,482305.7766
2024-03-14,4004.79,4010.98,3723.0,3881.7,648237.5245
2024-03-15,3881.69,3934.02,3570.0,3742.19,947537.4071
